case_id,judgment_date,judgment_year,court_name,case_number,case_name,domain,n_chars,mu_F,mu_T,pi_V,pi_C,pi_H,pi_M,H_star,mu_total,pi_total,lambda_E,lambda_M,lambda_P,sa_survey,sa_stat,sa_norm,mu_LS,has_sa_any,post_minpou_2020,court_layer,period,pi_C_v2,mu_T_v2,pi_V_v2,pi_total_v2,mu_total_v2
088163_hanrei,2018-11-07,2018,大阪高等裁判所,,,civil,7011,0.0,0.0,0.1426330052774212,0.1426330052774212,0.0,0.0,0.0,0.0,0.2852660105548424,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.1426330052774212,0.1426330052774212,1,0,high,2015-2019,0.4278990158322636,0.0,0.9984310369419483,1.426330052774212,0.0
088265_hanrei,2018-07-06,2018,地方裁判所,平成28年(ワ)第4107号,職務発明の譲渡対価請求事件,civil,75684,0.11891549072459172,0.0,0.0,0.0,0.013212832302732415,0.05285132921092966,0.013212832302732415,0.11891549072459172,0.06606416151366207,0.09999999999999999,0.7,0.19999999999999998,0.0,0.33032080756831034,0.013212832302732415,0.34353363987104274,1,0,district,2015-2019,0.02642566460546483,1.664816870144284,2.272607156069975,2.365096982189102,1.7837323608688758
088143_hanrei,2018-02-11,2018,,,,civil,3104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.0,0.0,0.32216494845360827,0.32216494845360827,0.0
088326_hanrei,2016-03-31,2016,地方裁判所,平成29年(行ウ)第129号,返還額決定処分取消請求事件,administrative,15905,0.0,0.0,0.0,0.0,0.0,0.12574662055957248,0.0,0.0,0.12574662055957248,0.5,0.0,0.5,0.0,0.0,0.12574662055957248,0.12574662055957248,1,0,district,2015-2019,1.8861993083935868,0.44011317195850364,11.820182332599812,13.832128261552972,0.44011317195850364
088187_hanrei,2018-12-14,2018,最高裁判所第二小法廷,平成28年(あ)第1808号,"詐欺,覚せい剤取締法違反被告事件",criminal,2945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0,0,supreme,2015-2019,0.3395585738539898,0.6791171477079796,0.6791171477079796,1.0186757215619693,0.6791171477079796
088234_hanrei,2018-09-11,2018,大阪地方裁判所,平成30年(ネ)第10031号,特許権侵害差止等請求控訴事件,commercial,43308,0.161632954650411,0.0,0.0,0.0,0.02309042209291586,0.11545211046457929,0.02309042209291586,0.161632954650411,0.13854253255749516,0.7142857142857143,0.07142857142857144,0.2142857142857143,0.0,0.36944675348665373,0.02309042209291586,0.3925371755795696,1,0,district,2015-2019,0.02309042209291586,0.46180844185831715,1.4085157476678674,1.5701487023182783,0.6234413965087282
088251_hanrei,2015-03-16,2015,,,,civil,1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.5790387955993052,0.0,1.1580775911986103,1.7371163867979154,0.0
088263_hanrei,2018-08-24,2018,地方裁判所,平成27年(ワ)第8974号,特許権侵害差止等請求事件,commercial,157629,0.15225624726414555,0.0,0.0,0.0,0.0,0.0,0.0,0.15225624726414555,0.0,0.27586206896551724,0.3103448275862069,0.41379310344827586,0.0,0.17128827817216374,0.012688020605345462,0.1839762987775092,1,0,district,2015-2019,0.012688020605345462,0.329888535738982,0.6534330611752913,0.6661210817806368,0.4821447830031276
088189_hanrei,2018-12-17,2018,最高裁判所第一小法廷,平成30年(受)第16号,損害賠償請求事件,civil,1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,1.2070006035003018,1.2070006035003018,1,0,supreme,2015-2019,0.0,0.0,2.4140012070006036,2.4140012070006036,0.0
088198_hanrei,2015-07-27,2015,,,,civil,13815,0.07238508867173363,0.0,0.14477017734346725,0.0,0.0,0.7238508867173362,0.0,0.07238508867173363,0.8686210640608034,0.020618556701030927,0.9587628865979382,0.020618556701030927,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.2895403546869345,0.7962359753890699,0.579080709373869,1.5924719507781397,0.8686210640608035
088167_hanrei,2018-09-18,2018,地方裁判所,平成29年(行ウ)第297号,異議申し立て棄却処分取消請求事件,administrative,6569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.1522301720200944,0.1522301720200944,1,0,district,2015-2019,0.3044603440401888,0.1522301720200944,0.3044603440401888,0.6089206880803776,0.1522301720200944
088210_hanrei,2018-05-30,2018,地方裁判所,平成29年(ワ)第3605号,特許権侵害差止等請求事件,commercial,43197,0.11574877885038312,0.0,0.0,0.0,0.0,0.023149755770076625,0.0,0.11574877885038312,0.023149755770076625,0.0,0.23076923076923078,0.7692307692307692,0.0,0.23149755770076624,0.04629951154015325,0.2777970692409195,1,0,district,2015-2019,0.023149755770076625,0.11574877885038312,1.111188276963678,1.1574877885038313,0.23149755770076624
088316_hanrei,2015-11-05,2015,地方裁判所,平成28年(行ウ)第218号,不動産取得税賦課決定処分取消請求事件,administrative,16056,0.0622820129546587,0.0,0.0,0.0,0.0,1.3702042850024914,0.0,0.0622820129546587,1.3702042850024914,0.25000000000000006,0.625,0.12500000000000003,0.0,1.2456402590931739,0.2491280518186348,1.4947683109118086,1,0,district,2015-2019,0.0622820129546587,2.5535625311410066,1.1210762331838564,2.553562531141006,2.6158445440956655
088295_hanrei,2015-02-25,2015,,,,civil,49771,0.06027606437483675,0.0,0.0,0.0,0.020092021458278916,0.0,0.0,0.06027606437483675,0.020092021458278916,0.29577464788732394,0.04225352112676056,0.6619718309859155,0.04018404291655783,0.14064415020795243,0.06027606437483675,0.241104257499347,1,0,unknown,2015-2019,0.04018404291655783,0.04018404291655783,0.3616563862490205,0.4219324506238573,0.10046010729139458
088226_hanrei,2017-11-27,2017,,,,civil,3640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.0,0.0,0.27472527472527475,0.27472527472527475,0.0
088203_hanrei,2018-06-21,2018,地方裁判所,平成29年(ワ)第28884号,特許権侵害差止等請求事件,commercial,12208,0.0,0.0,0.0,0.0,0.8191349934469201,0.0,0.32765399737876805,0.0,0.8191349934469201,0.25,0.0,0.75,0.0,0.24574049803407602,0.08191349934469201,0.32765399737876805,1,0,district,2015-2019,0.08191349934469201,0.0,0.0,0.9010484927916121,0.0
088239_hanrei,2018-12-06,2018,地方裁判所,平成29年(ワ)第22543号,商標権侵害行為差止等請求事件,commercial,15350,0.39087947882736157,0.0,0.0,0.0,0.8469055374592834,0.26058631921824105,0.0,0.39087947882736157,1.1074918566775245,0.0,0.736842105263158,0.2631578947368421,0.0,0.4560260586319218,0.06514657980456026,0.5211726384364821,1,0,district,2015-2019,0.06514657980456026,0.06514657980456026,1.498371335504886,2.671009771986971,0.4560260586319218
088289_hanrei,2017-01-04,2017,地方裁判所,平成29年(行ウ)第77号,不動産登記申請却下処分取消請求事件,administrative,10363,0.0,0.0,0.0,0.0,0.0,0.09649715333397665,0.0,0.0,0.09649715333397665,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.0,0.0,0.0,0.0,0,0,district,2015-2019,0.7719772266718132,0.1929943066679533,0.1929943066679533,1.0614686866737433,0.1929943066679533
088138_hanrei,2018-07-11,2018,地方裁判所,平成29年(ワ)第17070号,職務発明の譲渡対価請求事件,civil,15536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.7,0.19999999999999998,0.0,0.12873326467559218,0.0,0.12873326467559218,1,0,district,2015-2019,0.06436663233779609,5.020597322348094,1.0942327497425335,1.1585993820803295,5.020597322348094
088202_hanrei,2018-12-19,2018,最高裁判所大法廷,平成30年(行ツ)第109号,,administrative,38539,0.051895482498248525,0.0,0.0,0.0,0.025947741249124263,0.10379096499649705,0.051895482498248525,0.051895482498248525,0.1297387062456213,0.04761904761904762,0.0,0.9523809523809524,0.0,1.1417006149614677,0.0,1.1417006149614677,1,0,supreme,2015-2019,0.8303277199719764,1.9201328524351955,4.981966319831859,5.942032746049457,1.972028334933444
088179_hanrei,2018-12-11,2018,最高裁判所第三小法廷,平成29年(あ)第44号,"覚せい剤取締法違反,詐欺未遂,詐欺被告事件",criminal,4380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.228310502283105,0.228310502283105,1,0,supreme,2015-2019,0.228310502283105,0.45662100456621,0.228310502283105,0.45662100456621,0.45662100456621
088260_hanrei,2018-12-12,2018,地方裁判所,平成30年(ワ)第6943号,損害賠償等請求事件,civil,4650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.21505376344086022,0.21505376344086022,1,0,district,2015-2019,0.43010752688172044,0.43010752688172044,0.0,0.43010752688172044,0.43010752688172044
088157_hanrei,2018-10-10,2018,知的財産高等裁判所,平成30年(行ケ)第10060号,審決取消請求事件,commercial,18714,0.0,0.0,0.0,0.0,0.0,0.10687186063909372,0.0,0.0,0.10687186063909372,0.0,0.725,0.275,0.8549748851127498,0.0,0.6412311638345624,1.4962060489473121,1,0,ip_high,2015-2019,0.21374372127818744,0.4809233728759218,0.1603077909586406,0.48092337287592174,0.4809233728759218
088220_hanrei,2018-10-23,2018,知的財産高等裁判所,平成30年(行ケ)第10103号,審決取消請求事件,commercial,11549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.4583333333333333,0.5,0.0,0.17317516668109792,2.9439778335786646,3.1171530002597625,1,0,ip_high,2015-2019,0.08658758334054896,0.08658758334054896,0.0,0.08658758334054896,0.08658758334054896
088339_hanrei,2017-03-03,2017,地方裁判所,平成29年(行ウ)第411号,法人文書開示決定の不開示処分取消請求事件,administrative,11150,0.17937219730941703,0.0,0.26905829596412556,0.0,0.0,0.0,0.0,0.17937219730941703,0.26905829596412556,0.0,0.738095238095238,0.26190476190476186,0.0,0.0,0.08968609865470852,0.08968609865470852,1,0,district,2015-2019,0.9865470852017937,0.0,0.8968609865470852,1.883408071748879,0.17937219730941703
087432_hanrei,2017-12-19,2017,地方裁判所,平成29年(ワ)第35928号,発信者情報開示請求事件,civil,3371,0.29664787896766537,0.0,0.0,0.0,0.0,0.0,0.0,0.29664787896766537,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,district,2015-2019,0.29664787896766537,0.0,0.0,0.29664787896766537,0.29664787896766537
087391_hanrei,2018-01-12,2018,裁判所東京地方裁判所,,,civil,1321,0.0,0.0,0.0,0.0,0.0,0.757002271006813,0.0,0.0,0.757002271006813,0.0,0.0,1.0,0.0,0.757002271006813,0.0,0.757002271006813,1,0,district,2015-2019,0.0,0.0,1.514004542013626,2.2710068130204393,0.0
090149_hanrei,2016-05-25,2016,東京高等裁判所,平成30年(行コ)第224号,"被疑者補償規程に基づく検察官の処分取消等,損害賠償請求控訴事件",administrative,6160,0.0,0.0,0.16233766233766234,0.16233766233766234,0.0,0.16233766233766234,0.0,0.0,0.487012987012987,0.4545454545454546,0.0,0.5454545454545455,0.0,0.6493506493506493,0.0,0.6493506493506493,1,0,high,2015-2019,1.2987012987012987,0.0,1.6233766233766234,3.0844155844155847,0.0
088727_hanrei,2016-04-12,2016,甲府地方裁判所,,,civil,10757,0.0,0.0,0.0,0.0,0.0,0.1859254438969973,0.0,0.0,0.1859254438969973,0.0,0.0,1.0,0.0,0.3718508877939946,0.0,0.3718508877939946,1,0,district,2015-2019,0.09296272194849865,0.3718508877939946,0.1859254438969973,0.4648136097424933,0.3718508877939946
087429_hanrei,2017-12-14,2017,知的財産高等裁判所,平成29年(行ケ)第10075号,審決取消請求事件,commercial,26878,0.037205149192648265,0.0,0.0,0.0,0.0,0.0,0.0,0.037205149192648265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,ip_high,2015-2019,0.037205149192648265,0.07441029838529653,0.07441029838529653,0.1116154475779448,0.1116154475779448
087413_hanrei,2018-01-16,2018,日福岡高等裁判所,,,civil,1909,0.0,0.0,0.0,0.0,4.190675746464118,0.0,0.0,0.0,4.190675746464118,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,high,2015-2019,0.0,0.0,1.571503404924044,5.762179151388162,0.0
088403_hanrei,2017-09-22,2017,地方裁判所,平成29年(行ウ)第118号,銃砲所持許可申請許可処分の義務付け等請求事件,administrative,16289,0.06139112284363681,0.0,0.0,0.0,0.0,0.06139112284363681,0.0,0.06139112284363681,0.06139112284363681,0.0,0.3333333333333333,0.6666666666666666,0.0,0.06139112284363681,0.30695561421818407,0.36834673706182086,1,0,district,2015-2019,1.0436490883418257,0.5525201055927312,0.5525201055927312,1.6575603167781938,0.613911228436368
088336_hanrei,2017-08-24,2017,地方裁判所,平成29年(行ウ)第112号,,administrative,18847,0.0,0.0,0.0,0.0,0.05305884225606197,0.10611768451212394,0.0,0.0,0.15917652676818592,0.0930232558139535,0.5813953488372093,0.3255813953488373,0.0,0.0,0.10611768451212394,0.10611768451212394,1,0,district,2015-2019,0.5836472648166817,0.2122353690242479,1.7509417944500452,2.493765586034913,0.2122353690242479
088361_hanrei,2016-11-15,2016,高等裁判所,平成29年(行コ)第99号,損失補償裁決取消請求控訴事件,administrative,5168,0.5804953560371517,0.0,0.0,0.0,0.0,0.38699690402476783,0.0,0.5804953560371517,0.38699690402476783,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0,0,high,2015-2019,0.38699690402476783,0.0,4.837461300309598,5.6114551083591335,0.5804953560371517
087431_hanrei,2017-12-01,2017,地方裁判所,平成29年(ワ)第14909号,損害賠償請求訴訟事件,civil,8503,0.0,0.0,0.0,0.0,0.0,0.11760555098200635,0.0,0.0,0.11760555098200635,0.0,1.0,0.0,0.0,0.2352111019640127,0.0,0.2352111019640127,1,0,district,2015-2019,0.11760555098200635,0.2352111019640127,0.4704222039280254,0.7056333058920381,0.2352111019640127
088428_hanrei,2018-02-24,2018,,,,civil,6376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.0,0.15683814303638646,0.0,0.0,0.15683814303638646
087418_hanrei,2017-11-22,2017,知的財産高等裁判所,平成29年(行ケ)第10154号,審決取消請求事件,commercial,13206,0.15144631228229594,0.0,0.0,0.0,0.15144631228229594,0.15144631228229594,0.15144631228229594,0.15144631228229594,0.3028926245645919,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.07572315614114797,0.07572315614114797,1,0,ip_high,2015-2019,0.07572315614114797,0.0,0.3028926245645919,0.6815084052703317,0.15144631228229594
088332_hanrei,2015-09-07,2015,地方裁判所,平成28年(行ウ)第96号,裁決取消請求事件,administrative,66237,0.045291906336337694,0.0,0.03019460422422513,0.0,0.0,0.015097302112112566,0.0,0.045291906336337694,0.0452919063363377,0.12,0.8,0.08,0.0,0.015097302112112566,0.07548651056056283,0.09058381267267539,1,0,district,2015-2019,0.19626492745746335,0.3170433443543639,0.9209354288388665,1.1322976584084423,0.36233525069070155
088335_hanrei,2018-04-24,2018,地方裁判所,平成28年(行ウ)第366号,仮放免不許可処分取消請求事件,administrative,28215,0.0354421407052986,0.0,0.0354421407052986,0.0,0.0,0.0708842814105972,0.0,0.0354421407052986,0.1063264221158958,0.5,0.0,0.5,0.0,0.0354421407052986,0.2126528442317916,0.2480949849370902,1,0,district,2015-2019,2.445507708665603,0.0708842814105972,0.6025163919900762,3.118908382066276,0.1063264221158958
088346_hanrei,2015-11-11,2015,地方裁判所,平成29年(行ウ)第216号,相続税更正処分等取消請求事件,administrative,45889,0.3922508662206629,0.0,0.0,0.043583429580073656,0.043583429580073656,0.0,0.043583429580073656,0.3922508662206629,0.08716685916014731,0.03636363636363636,0.41818181818181815,0.5454545454545454,0.0,0.43583429580073657,0.0,0.43583429580073657,1,0,district,2015-2019,0.3704591514306261,9.457604218875984,1.9612543311033146,2.375296912114014,9.849855085096646
087419_hanrei,2017-11-13,2017,原審・東京地方裁判所,平成29年(ネ)第10072号,損害賠償請求控訴事件,civil,12082,0.16553550736633008,0.0,0.0,0.0,0.0,0.0,0.0,0.16553550736633008,0.0,0.9473684210526314,0.017543859649122806,0.03508771929824561,0.0,0.16553550736633008,0.16553550736633008,0.33107101473266015,1,0,district,2015-2019,0.6621420294653203,0.0,0.7449097831484853,1.4070518126138056,0.16553550736633008
090154_hanrei,2015-11-05,2015,原審・大阪地方裁判所,平成30年(行コ)第24号,不動産取得税賦課決定処分取消請求控訴事件,administrative,6747,0.0,0.0,0.0,0.0,0.0,0.29642804209278195,0.0,0.0,0.29642804209278195,0.3,0.39999999999999997,0.3,0.0,1.0374981473247369,0.29642804209278195,1.333926189417519,1,0,district,2015-2019,0.29642804209278195,6.669630947087595,1.4821402104639099,2.0749962946494738,6.669630947087595
088420_hanrei,2018-11-19,2018,東京高等裁判所,,,civil,31074,0.0,0.0,0.0,0.03218124477054773,0.3861749372465727,0.0,0.8367123640342409,0.0,0.41835618201712044,0.32394366197183094,0.22535211267605634,0.4507042253521127,0.0,1.1907060565102658,0.2574499581643818,1.4481560146746477,1,0,high,2015-2019,0.3861749372465727,0.1287249790821909,0.45053742678766817,1.2228873012808137,0.1287249790821909
087396_hanrei,2018-01-19,2018,最高裁判所第二小法廷,平成29年(行ヒ)第46号,不開示決定処分取消等請求事件,administrative,8995,0.11117287381878821,0.11117287381878821,0.22234574763757642,0.0,0.0,0.0,0.0,0.22234574763757642,0.22234574763757642,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.11117287381878821,0.11117287381878821,0.22234574763757642,1,0,supreme,2015-2019,0.0,0.5558643690939411,0.6670372429127293,0.6670372429127293,0.6670372429127294
088445_hanrei,2017-03-01,2017,地方裁判所,平成29年(行ウ)第577号,措置期間継続決定処分取消請求事件,administrative,4311,0.2319647413593134,0.0,0.0,0.0,0.0,0.2319647413593134,0.0,0.2319647413593134,0.2319647413593134,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,district,2015-2019,0.4639294827186268,0.0,3.711435861749014,4.407330085826954,0.2319647413593134
087414_hanrei,2017-12-05,2017,原審・東京地方裁判所,平成29年(ネ)第10076号,営業秘密使用差止等請求控訴事件,commercial,8771,0.11401208528103979,0.22802417056207958,0.11401208528103979,0.0,0.0,0.34203625584311936,0.0,0.34203625584311936,0.45604834112415915,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.11401208528103979,0.11401208528103979,1,0,district,2015-2019,0.11401208528103979,0.5700604264051989,2.052217535058716,2.5082658761828753,0.6840725116862387
088447_hanrei,2018-09-05,2018,日東京高等裁判所,平成30年(う)第540号,"建造物侵入,窃盗,特殊開錠用具の所持の禁止等に関する法律違反被告事件",criminal,10750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,high,2015-2019,0.37209302325581395,0.5581395348837209,0.37209302325581395,0.7441860465116279,0.5581395348837209
088362_hanrei,2017-06-08,2017,原審・東京地方裁判所,平成29年(行コ)第380号,勧告処分等差止請求控訴事件,administrative,5611,0.0,0.0,0.0,0.0,0.17822135091783994,0.0,0.17822135091783994,0.0,0.17822135091783994,0.0,0.21052631578947367,0.7894736842105263,0.0,0.0,0.3564427018356799,0.3564427018356799,1,0,district,2015-2019,2.3168775619319195,0.0,1.6039921582605596,4.099091071110319,0.0
088338_hanrei,2015-10-02,2015,地方裁判所,平成29年(行ウ)第331号,運転免許取消処分取消請求事件,administrative,6893,0.0,0.0,0.0,0.1450747134774409,0.0,0.0,0.0,0.0,0.1450747134774409,0.25,0.0,0.75,0.0,0.0,0.2901494269548818,0.2901494269548818,1,0,district,2015-2019,1.8859712752067315,0.0,0.2901494269548818,2.1761207021616134,0.0
088354_hanrei,2015-04-30,2015,地方裁判所,平成28年(行ウ)第281号,政務活動費返還請求事件,administrative,28566,0.10501995379122034,0.0,0.0,0.0,0.0,0.0,0.0,0.10501995379122034,0.0,0.0625,0.125,0.8125,0.03500665126374011,1.4002660505496045,0.8751662815935027,2.3104389834068475,1,0,district,2015-2019,0.07001330252748023,1.1902261429671637,0.14002660505496045,0.21003990758244068,1.295246096758384
090159_hanrei,2016-01-29,2016,原審・東京地方裁判所,平成30年(行コ)第125号,損失補償請求控訴事件,administrative,10543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.027777777777777776,0.0,0.3793986531347814,0.0,0.3793986531347814,1,0,district,2015-2019,0.1896993265673907,0.09484966328369535,0.3793986531347814,0.569097979702172,0.09484966328369535
090165_hanrei,2018-10-25,2018,原審・大阪地方裁判所,平成30年(行コ)第13号,"固定資産税等課税処分無効確認等,審査申出却下処分取消等請求控訴事件",administrative,13730,0.07283321194464676,0.0,0.21849963583394028,0.0,0.07283321194464676,0.0,0.07283321194464676,0.07283321194464676,0.29133284777858703,0.5,0.5,0.0,0.0,0.43699927166788055,0.0,0.43699927166788055,1,0,district,2015-2019,0.07283321194464676,0.5098324836125273,0.6554989075018208,0.8011653313911143,0.5826656955571741
